task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device,seam,ppr_alpha,sgc_k,dtype,const_aurc,ppr_k
hops,s264,7,sgc,softplus,0.5,264,0.10388939489017834,0.16220320864901172,0.1038893946502922,0.18892974581456545,True,True,True,"[0.05169, 0.0485, 0.04499]",[],3301,1000,8,6,32,4,27.6,cuda,keep,0.05,32,float32,0.2554661269547562,20
hops,s264,8,sgc,softplus,0.5,264,0.08280750026343145,0.0980656663254688,0.08280750171450729,0.18892974543827354,True,True,True,"[0.05372, 0.04629, 0.02113]",[],3301,1000,8,6,32,4,27.4,cuda,keep,0.05,32,float32,0.2554661205568355,20
hops,s264,9,sgc,softplus,0.5,264,0.08301023122939197,0.10179616949722824,0.08301023121528102,0.1889297446856896,True,True,True,"[0.05238, 0.05012, 0.03441]",[],3301,1000,8,6,32,4,27.7,cuda,keep,0.05,32,float32,0.25546610776099404,20
delay,s264,0,sgc,softplus,0.5,264,0.1422962399265456,0.15301991953586414,0.13732510265033465,0.1743086445747376,True,True,True,"[0.05051, 0.04342, 0.03587]",[],3301,1000,8,6,32,4,27.8,cuda,keep,0.05,32,float32,0.23093451204978044,20
delay,s264,1,sgc,softplus,0.5,264,0.14925885138412318,0.15185163646384656,0.13451987621550815,0.17660727752654845,True,True,True,"[0.04665, 0.04054, 0.02535]",[],3301,1000,8,6,32,4,27.8,cuda,keep,0.05,32,float32,0.2349630861438021,20
delay,s264,2,sgc,softplus,0.5,264,0.1499147675202388,0.17903229358041806,0.1511310019749076,0.17513983710104541,True,True,True,"[0.04804, 0.04157, 0.02891]",[],3301,1000,8,6,32,4,27.7,cuda,keep,0.05,32,float32,0.2327036415652397,20
delay,s264,3,sgc,softplus,0.5,264,0.14217608881352303,0.15194848128555719,0.1423002053845928,0.17394727404756152,True,True,True,"[0.0463, 0.03913, 0.02765]",[],3301,1000,8,6,32,4,27.7,cuda,keep,0.05,32,float32,0.23062983537266413,20
delay,s264,4,sgc,softplus,0.5,264,0.17637069036036432,0.23458899516709822,0.17759060885079883,0.17607069273262912,False,False,False,"[0.04896, 0.04481, 0.04716]",[],3301,1000,8,6,32,4,27.7,cuda,keep,0.05,32,float32,0.23409473395929115,20
delay,s264,5,sgc,softplus,0.5,264,0.13514198098717387,0.14894727302796282,0.14126039601537876,0.17078991717132128,True,True,True,"[0.04913, 0.04498, 0.03749]",[],3301,1000,8,6,32,4,27.7,cuda,keep,0.05,32,float32,0.22530465893413854,20
delay,s264,6,sgc,softplus,0.5,264,0.16898951911593252,0.2236851768378467,0.16987478574314577,0.1713525353615746,True,False,False,"[0.04718, 0.04315, 0.04368]",[],3301,1000,8,6,32,4,27.7,cuda,keep,0.05,32,float32,0.2268013154736437,20
delay,s264,7,sgc,softplus,0.5,264,0.17135763111891167,0.23081485123802822,0.17453757109945978,0.17026894362737433,False,False,False,"[0.04703, 0.04407, 0.04537]",[],3301,1000,8,6,32,4,27.7,cuda,keep,0.05,32,float32,0.22420308219463925,20
delay,s264,8,sgc,softplus,0.5,264,0.1419893648602407,0.1617743845448103,0.1465447378930438,0.1738382717853205,True,True,True,"[0.04972, 0.04546, 0.03534]",[],3301,1000,8,6,32,4,27.7,cuda,keep,0.05,32,float32,0.22895123679647592,20
delay,s264,9,sgc,softplus,0.5,264,0.17056882841926482,0.22960120632970274,0.16876692687351763,0.17342614948354437,True,False,True,"[0.04648, 0.04409, 0.04338]",[],3301,1000,8,6,32,4,27.7,cuda,keep,0.05,32,float32,0.22946031071011777,20
