task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device,seam,ppr_alpha,sgc_k,dtype,const_aurc,ppr_k
hops,s264,5,ppr,softplus,0.5,264,0.057849798022270804,0.10622847193411604,0.057849780726952085,0.18892974543827354,True,True,True,"[0.05008, 0.0143, 0.00854]",[],3301,1000,8,6,32,4,27.5,cuda,keep,0.2,8,float32,0.2554661205568355,0
hops,s264,6,ppr,softplus,0.5,264,0.06104983885142237,0.11975633034727819,0.06104983483920946,0.18892974581456545,True,True,True,"[0.03506, 0.01706, 0.00925]",[],3301,1000,8,6,32,4,26.7,cuda,keep,0.2,8,float32,0.2554661269547562,0
hops,s264,7,ppr,softplus,0.5,264,0.061554519939377446,0.11235865067489004,0.06155451468304929,0.18892974581456545,True,True,True,"[0.04236, 0.01167, 0.01105]",[],3301,1000,8,6,32,4,27.1,cuda,keep,0.2,8,float32,0.2554661269547562,0
hops,s264,8,ppr,softplus,0.5,264,0.06237919621094309,0.12446164095197691,0.06237917502100269,0.18892974543827354,True,True,True,"[0.03407, 0.01524, 0.01338]",[],3301,1000,8,6,32,4,26.7,cuda,keep,0.2,8,float32,0.2554661205568355,0
hops,s264,9,ppr,softplus,0.5,264,0.06887983236311361,0.1455291865978693,0.06887983493365799,0.1889297446856896,True,True,True,"[0.04483, 0.02279, 0.00999]",[],3301,1000,8,6,32,4,26.8,cuda,keep,0.2,8,float32,0.25546610776099404,0
delay,s264,0,ppr,softplus,0.5,264,0.11293361063886696,0.15453935426268692,0.1080587083309762,0.1743086445747376,True,True,True,"[0.04551, 0.0186, 0.01824]",[],3301,1000,8,6,32,4,27.4,cuda,keep,0.2,8,float32,0.23093451204978044,0
delay,s264,1,ppr,softplus,0.5,264,0.11752724416572789,0.154830086988068,0.10429138046597611,0.17660727752654845,True,False,False,"[0.03761, 0.0172, 0.01793]",[],3301,1000,8,6,32,4,27.5,cuda,keep,0.2,8,float32,0.2349630861438021,0
delay,s264,2,ppr,softplus,0.5,264,0.11755293757523022,0.15991575612037875,0.1168984631746725,0.17513983710104541,True,True,True,"[0.04413, 0.02174, 0.02085]",[],3301,1000,8,6,32,4,27.5,cuda,keep,0.2,8,float32,0.2327036415652397,0
delay,s264,3,ppr,softplus,0.5,264,0.11371306308563987,0.15671021750950007,0.11331713497532869,0.17394727404756152,True,True,True,"[0.03984, 0.01981, 0.01971]",[],3301,1000,8,6,32,4,27.5,cuda,keep,0.2,8,float32,0.23062983537266413,0
delay,s264,4,ppr,softplus,0.5,264,0.11642430864293317,0.15811182692139222,0.11839640793517571,0.17607069273262912,True,True,True,"[0.04101, 0.02227, 0.02138]",[],3301,1000,8,6,32,4,27.5,cuda,keep,0.2,8,float32,0.23409473395929115,0
delay,s264,5,ppr,softplus,0.5,264,0.10616224684583192,0.15141857726280392,0.11140058275354518,0.17078991717132128,True,True,True,"[0.04765, 0.02075, 0.01926]",[],3301,1000,8,6,32,4,27.5,cuda,keep,0.2,8,float32,0.22530465893413854,0
delay,s264,6,ppr,softplus,0.5,264,0.10910554761960728,0.1531561619784508,0.11073692277722963,0.1713525353615746,True,False,False,"[0.03525, 0.01888, 0.0191]",[],3301,1000,8,6,32,4,27.5,cuda,keep,0.2,8,float32,0.2268013154736437,0
delay,s264,7,ppr,softplus,0.5,264,0.10755306971024232,0.15569706624353225,0.11432528414474236,0.17026894362737433,True,True,True,"[0.041, 0.02335, 0.01956]",[],3301,1000,8,6,32,4,27.6,cuda,keep,0.2,8,float32,0.22420308219463925,0
delay,s264,8,ppr,softplus,0.5,264,0.11293124737961198,0.1618967359745754,0.1171388570007614,0.1738382717853205,True,False,False,"[0.03655, 0.02095, 0.02118]",[],3301,1000,8,6,32,4,27.5,cuda,keep,0.2,8,float32,0.22895123679647592,0
delay,s264,9,ppr,softplus,0.5,264,0.11166883056343653,0.16154278200557418,0.10859452848230969,0.17342614948354437,True,True,True,"[0.04142, 0.0191, 0.01787]",[],3301,1000,8,6,32,4,27.5,cuda,keep,0.2,8,float32,0.22946031071011777,0
