task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device,seam,ppr_alpha,sgc_k,dtype,const_aurc,ppr_k
delay,s3168,9,gcn,softplus,0.5,3168,0.1609442057175721,0.219276125374862,0.16478627552828815,0.1672302332407578,True,False,True,"[0.04497, 0.04068, 0.04052]",[],3301,1000,8,6,32,4,36.3,cuda,cut,0.05,8,float32,0.2407107049752398,20
delay,s3168,9,heat,softplus,0.5,3168,0.10349403991616175,0.1581307448680312,0.10192710895864017,0.1672302332407578,True,True,True,"[0.04517, 0.04184, 0.02469]","[8.6776, 8.2381, 7.2507, 7.4387]",3301,1000,8,6,32,4,113.5,cuda,cut,0.05,8,float32,0.2407107049752398,20
delay,s3168,9,qw,softplus,0.5,3168,0.11828568819058732,0.16842709641798537,0.1235053544673928,0.1672302332407578,True,True,True,"[0.04347, 0.04279, 0.03529]","[3.8889, 4.1297, 1.4522, 1.9917]",3301,1000,8,6,32,4,239.5,cuda,cut,0.05,8,float32,0.2407107049752398,20
hops,s1584,0,gcn,softplus,0.5,1584,0.18828455530779642,0.24387197520521778,0.1989000991026217,0.20284212697399248,True,False,False,"[0.06429, 0.05531, 0.05604]",[],3301,1000,8,6,32,4,34.9,cuda,cut,0.05,8,float32,0.29289856883747234,20
hops,s1584,0,heat,softplus,0.5,1584,0.08339371172568577,0.09573884167520745,0.08309012055755687,0.20284212697399248,True,True,True,"[0.05895, 0.02687, 0.01783]","[8.7176, 7.5115, 5.8361, 10.052]",3301,1000,8,6,32,4,42.0,cuda,cut,0.05,8,float32,0.29289856883747234,20
hops,s1584,0,qw,softplus,0.5,1584,0.07609766954281727,0.09907248780354631,0.07725337762509077,0.20284212697399248,True,True,True,"[0.06166, 0.02839, 0.01179]","[0.9179, 5.7055, 2.9636, 7.3859]",3301,1000,8,6,32,4,44.5,cuda,cut,0.05,8,float32,0.29289856883747234,20
hops,s1584,1,gcn,softplus,0.5,1584,0.20716683871484354,0.2811199856708643,0.2196070084335386,0.21422125618812327,True,False,True,"[0.07126, 0.06581, 0.06526]",[],3301,1000,8,6,32,4,35.4,cuda,cut,0.05,8,float32,0.30389307316246,20
hops,s1584,1,heat,softplus,0.5,1584,0.21677022174773708,0.2903497399465952,0.22986915876184627,0.21422125618812327,False,False,False,"[0.07073, 0.05945, 0.06962]","[8.3812, 5.5627, 4.1796, 3.7524]",3301,1000,8,6,32,4,42.4,cuda,cut,0.05,8,float32,0.30389307316246,20
hops,s1584,1,qw,softplus,0.5,1584,0.21677022059377513,0.29034974803076835,0.22986915846551637,0.21422125618812327,False,False,False,"[0.0706, 0.06598, 0.06962]","[2.5009, 3.8099, 0.5513, 3.1839]",3301,1000,8,6,32,4,45.3,cuda,cut,0.05,8,float32,0.30389307316246,20
hops,s1584,2,gcn,softplus,0.5,1584,0.2064972806130834,0.24670383549859098,0.21068954843095258,0.21167407191032386,True,False,False,"[0.06276, 0.0584, 0.06152]",[],3301,1000,8,6,32,4,35.4,cuda,cut,0.05,8,float32,0.2918149112920989,20
hops,s1584,2,heat,softplus,0.5,1584,0.08016970855268565,0.1044921214613953,0.0805752326894876,0.21167407191032386,True,True,True,"[0.06278, 0.03798, 0.01522]","[10.1164, 8.8561, 8.1977, 7.5068]",3301,1000,8,6,32,4,42.2,cuda,cut,0.05,8,float32,0.2918149112920989,20
hops,s1584,2,qw,softplus,0.5,1584,0.059920829564790785,0.08866285823485225,0.054971967905823316,0.21167407191032386,True,True,True,"[0.06375, 0.04899, 0.00948]","[2.4629, 5.65, 5.6926, 3.0393]",3301,1000,8,6,32,4,45.4,cuda,cut,0.05,8,float32,0.2918149112920989,20
hops,s1584,3,gcn,softplus,0.5,1584,0.2158664379320625,0.2718801776688195,0.19642619266306438,0.22380801566652261,True,False,False,"[0.05768, 0.05414, 0.05426]",[],3301,1000,8,6,32,4,35.3,cuda,cut,0.05,8,float32,0.30001465975182123,20
hops,s1584,3,heat,softplus,0.5,1584,0.13498083233279853,0.21067918757678653,0.11583733272790495,0.22380801566652261,True,True,True,"[0.05183, 0.03191, 0.01853]","[8.7244, 8.1699, 8.4587, 8.5967]",3301,1000,8,6,32,4,42.0,cuda,cut,0.05,8,float32,0.30001465975182123,20
hops,s1584,3,qw,softplus,0.5,1584,0.08036881367407851,0.11267602780887369,0.08074381056411023,0.22380801566652261,True,True,True,"[0.04603, 0.01205, 0.00756]","[6.034, 2.1384, 2.2949, 6.7969]",3301,1000,8,6,32,4,44.9,cuda,cut,0.05,8,float32,0.30001465975182123,20
hops,s1584,4,gcn,softplus,0.5,1584,0.1869381177137208,0.2410966151348104,0.1912924767159645,0.20166345434231991,True,True,True,"[0.05941, 0.05328, 0.05134]",[],3301,1000,8,6,32,4,35.1,cuda,cut,0.05,8,float32,0.2875493682492633,20
hops,s1584,4,heat,softplus,0.5,1584,0.20350401851690378,0.2909683492848752,0.2060773251628188,0.20166345434231991,False,False,True,"[0.05899, 0.05857, 0.05847]","[4.8208, 1.6067, 1.2353, 0.8675]",3301,1000,8,6,32,4,42.0,cuda,cut,0.05,8,float32,0.2875493682492633,20
hops,s1584,4,qw,softplus,0.5,1584,0.20293133482587858,0.2897839431947123,0.20550499665298066,0.20166345434231991,False,False,False,"[0.05799, 0.0187, 0.02766]","[4.7948, 5.3523, 5.1135, 5.7975]",3301,1000,8,6,32,4,44.9,cuda,cut,0.05,8,float32,0.2875493682492633,20
hops,s1584,5,gcn,softplus,0.5,1584,0.1953292353288819,0.25599004286454163,0.21101516532603498,0.20494496734869297,True,False,True,"[0.06773, 0.06242, 0.06148]",[],3301,1000,8,6,32,4,35.3,cuda,cut,0.05,8,float32,0.28995785954405556,20
hops,s1584,5,heat,softplus,0.5,1584,0.085116594331339,0.08435018108580043,0.08047600015598076,0.20494496734869297,True,True,True,"[0.06621, 0.06272, 0.01932]","[8.6315, 8.0454, 8.1929, 7.2482]",3301,1000,8,6,32,4,42.2,cuda,cut,0.05,8,float32,0.28995785954405556,20
hops,s1584,5,qw,softplus,0.5,1584,0.05792862737962117,0.05542204225391661,0.04872279771253222,0.20494496734869297,True,True,True,"[0.06322, 0.01116, 0.00567]","[4.8516, 5.4733, 5.1318, 5.3001]",3301,1000,8,6,32,4,44.7,cuda,cut,0.05,8,float32,0.28995785954405556,20
hops,s1584,6,gcn,softplus,0.5,1584,0.18914146002292673,0.24125820829622877,0.19365976646282673,0.20352606689957245,True,True,True,"[0.06054, 0.0585, 0.05364]",[],3301,1000,8,6,32,4,35.3,cuda,cut,0.05,8,float32,0.29468145136268387,20
hops,s1584,6,heat,softplus,0.5,1584,0.09543187189996179,0.07657610301646352,0.09060524800066799,0.20352606689957245,True,True,True,"[0.05425, 0.02419, 0.01177]","[10.3454, 8.3439, 8.1748, 8.0457]",3301,1000,8,6,32,4,42.1,cuda,cut,0.05,8,float32,0.29468145136268387,20
hops,s1584,6,qw,softplus,0.5,1584,0.07124454339281013,0.10542717183488093,0.0716470239641065,0.20352606689957245,True,True,True,"[0.05725, 0.05214, 0.03347]","[5.0894, 4.8365, 3.3284, 3.2792]",3301,1000,8,6,32,4,45.1,cuda,cut,0.05,8,float32,0.29468145136268387,20
hops,s1584,7,gcn,softplus,0.5,1584,0.20622207341960283,0.3333693338766033,0.20411279854732753,0.2073090134066238,True,False,True,"[0.06015, 0.05517, 0.05509]",[],3301,1000,8,6,32,4,22.5,cuda,cut,0.05,8,float32,0.28540695962342993,20
hops,s1584,7,heat,softplus,0.5,1584,0.1472426068511249,0.18931044669223265,0.15630963139472331,0.2073090134066238,True,True,True,"[0.05655, 0.02257, 0.01504]","[10.2835, 10.0412, 9.068, 8.7857]",3301,1000,8,6,32,4,37.2,cuda,cut,0.05,8,float32,0.28540695962342993,20
hops,s1584,7,qw,softplus,0.5,1584,0.06482566439512152,0.07304188526812809,0.06139611566910812,0.2073090134066238,True,True,True,"[0.05961, 0.05163, 0.01158]","[4.5225, 4.2135, 4.8072, 5.0491]",3301,1000,8,6,32,4,45.0,cuda,cut,0.05,8,float32,0.28540695962342993,20
hops,s1584,8,gcn,softplus,0.5,1584,0.2085434415692037,0.26086645368213307,0.20730574337813787,0.2142830371220913,True,False,False,"[0.06363, 0.0583, 0.05908]",[],3301,1000,8,6,32,4,34.9,cuda,cut,0.05,8,float32,0.3031558346890644,20
hops,s1584,8,heat,softplus,0.5,1584,0.10317663676912898,0.12875194398846848,0.10062696739550295,0.2142830371220913,True,True,True,"[0.0626, 0.03479, 0.01789]","[10.7157, 7.3309, 6.546, 8.9825]",3301,1000,8,6,32,4,42.3,cuda,cut,0.05,8,float32,0.3031558346890644,20
hops,s1584,8,qw,softplus,0.5,1584,0.05487398107446768,0.05189097730440618,0.05130769164481369,0.2142830371220913,True,True,True,"[0.05004, 0.01029, 0.00573]","[5.0159, 5.6037, 5.1582, 5.592]",3301,1000,8,6,32,4,45.0,cuda,cut,0.05,8,float32,0.3031558346890644,20
hops,s1584,9,gcn,softplus,0.5,1584,0.18263823615805705,0.2434303151661823,0.20058869365826157,0.1972476585583153,True,True,True,"[0.06176, 0.05616, 0.05536]",[],3301,1000,8,6,32,4,32.2,cuda,cut,0.05,8,float32,0.2859626192448666,20
hops,s1584,9,heat,softplus,0.5,1584,0.07952688428689333,0.0954138951038786,0.07516355267837596,0.1972476585583153,True,True,True,"[0.06112, 0.03068, 0.01506]","[9.8917, 9.8228, 9.8219, 7.9514]",3301,1000,8,6,32,4,42.3,cuda,cut,0.05,8,float32,0.2859626192448666,20
hops,s1584,9,qw,softplus,0.5,1584,0.052782537653157956,0.05786864975532865,0.05035553602625221,0.1972476585583153,True,True,True,"[0.04481, 0.00761, 0.00549]","[1.3553, 5.9988, 6.3279, 2.5219]",3301,1000,8,6,32,4,45.2,cuda,cut,0.05,8,float32,0.2859626192448666,20
delay,s1584,0,gcn,softplus,0.5,1584,0.16374896844082296,0.22964412670032833,0.16768208419472846,0.16718246888562172,True,True,True,"[0.04839, 0.04086, 0.0403]",[],3301,1000,8,6,32,4,30.6,cuda,cut,0.05,8,float32,0.23142011562655515,20
