task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device
hops,s3168,7,qw,softplus,0.5,3168,0.1773732598645217,0.2448136783079042,0.1773732607558633,0.17751313254600923,True,True,True,"[0.0538, 0.04563, 0.04558]","[0.7295, 0.2834, 0.1728, 0.1754]",3301,200,8,6,32,4,64.1,cuda
hops,s3168,8,gcn,softplus,0.5,3168,0.17828965863849502,0.21905707851777054,0.17828965863016566,0.17751313199411436,False,True,True,"[0.06328, 0.04558, 0.04521]",[],3301,200,8,6,32,4,12.7,cuda
hops,s3168,8,heat,softplus,0.5,3168,0.1752471523077199,0.23075501653178762,0.17524715532393506,0.17751313199411436,True,True,True,"[0.06358, 0.04553, 0.04489]","[1.5707, 1.5007, 0.0856, 0.0852]",3301,200,8,6,32,4,32.1,cuda
hops,s3168,8,qw,softplus,0.5,3168,0.17953625732016834,0.22086853222487268,0.17953625712026322,0.17751313199411436,False,False,False,"[0.06328, 0.04515, 0.04679]","[0.3752, 0.5839, 0.0853, 1.6278]",3301,200,8,6,32,4,64.0,cuda
hops,s3168,9,gcn,softplus,0.5,3168,0.1774674580912247,0.24496271246839238,0.1774674580912247,0.17751313199411436,True,True,True,"[0.05521, 0.04567, 0.04565]",[],3301,200,8,6,32,4,12.7,cuda
hops,s3168,9,heat,softplus,0.5,3168,0.1774675884418917,0.2449634948946621,0.17746758858692088,0.17751313199411436,True,True,True,"[0.05521, 0.04567, 0.04565]","[0.6403, 0.1354, 0.1251, 0.1239]",3301,200,8,6,32,4,32.0,cuda
hops,s3168,9,qw,softplus,0.5,3168,0.17726705799675754,0.24473494084547565,0.1772670573942984,0.17751313199411436,True,False,False,"[0.05517, 0.04545, 0.04552]","[0.5427, 0.7774, 0.2687, 0.3763]",3301,200,8,6,32,4,64.0,cuda
delay,s3168,0,gcn,softplus,0.5,3168,0.17136415415249454,0.22926134115880878,0.16952226747908028,0.17132890445224533,False,True,True,"[0.0729, 0.04258, 0.04251]",[],3301,200,8,6,32,4,13.7,cuda
delay,s3168,0,heat,softplus,0.5,3168,0.17133855364398687,0.22923550013242275,0.1694965017980054,0.17132890445224533,False,True,True,"[0.0729, 0.04258, 0.04249]","[0.8443, 0.0791, 0.0796, 0.0796]",3301,200,8,6,32,4,33.2,cuda
delay,s3168,0,qw,softplus,0.5,3168,0.1694766255849165,0.22698680909935398,0.16762015079424453,0.17132890445224533,True,True,True,"[0.0729, 0.04241, 0.0417]","[0.7808, 1.3708, 0.4962, 0.4623]",3301,200,8,6,32,4,66.1,cuda
delay,s3168,1,gcn,softplus,0.5,3168,0.16563678772695542,0.2316084846875789,0.17189456316235452,0.16584156552513496,True,True,True,"[0.05897, 0.04391, 0.04372]",[],3301,200,8,6,32,4,13.7,cuda
delay,s3168,1,heat,softplus,0.5,3168,0.16651693542273513,0.23011070536140354,0.1729437634857084,0.16584156552513496,False,True,True,"[0.05856, 0.04391, 0.04383]","[0.9489, 0.0903, 0.0742, 0.0744]",3301,200,8,6,32,4,33.6,cuda
delay,s3168,1,qw,softplus,0.5,3168,0.16537549281588862,0.23058300514011756,0.17174175151795323,0.16584156552513496,True,True,True,"[0.05897, 0.04386, 0.04335]","[0.8309, 1.4712, 0.2128, 0.2085]",3301,200,8,6,32,4,67.0,cuda
delay,s3168,2,gcn,softplus,0.5,3168,0.17022736463597773,0.22734275811558247,0.16897788145345685,0.16977395215020782,False,True,True,"[0.05225, 0.04238, 0.04235]",[],3301,200,8,6,32,4,13.7,cuda
delay,s3168,2,heat,softplus,0.5,3168,0.1702148738081617,0.22732030748421325,0.1689649813493503,0.16977395215020782,False,True,True,"[0.05252, 0.04238, 0.04234]","[0.621, 0.0789, 0.0776, 0.0776]",3301,200,8,6,32,4,34.7,cuda
delay,s3168,2,qw,softplus,0.5,3168,0.17022285668507864,0.2273336341791172,0.16897320518050535,0.16977395215020782,False,True,True,"[0.05225, 0.04238, 0.04235]","[0.6394, 0.1431, 0.1329, 0.1328]",3301,200,8,6,32,4,67.8,cuda
delay,s3168,3,gcn,softplus,0.5,3168,0.16723401869357343,0.22726067269515113,0.16949601227293676,0.166839625445786,False,True,True,"[0.04746, 0.04256, 0.04252]",[],3301,200,8,6,32,4,13.7,cuda
delay,s3168,3,heat,softplus,0.5,3168,0.16721327808966446,0.22722528209473225,0.16947679186812067,0.166839625445786,False,True,True,"[0.04746, 0.04256, 0.04251]","[0.7895, 0.0701, 0.0699, 0.0669]",3301,200,8,6,32,4,34.4,cuda
delay,s3168,3,qw,softplus,0.5,3168,0.17636863511101372,0.2695824229944494,0.17671028250521031,0.166839625445786,False,True,True,"[0.04746, 0.0425, 0.04211]","[0.8105, 0.5151, 0.1222, 0.9021]",3301,200,8,6,32,4,68.5,cuda
delay,s3168,4,gcn,softplus,0.5,3168,0.16895614753789676,0.22381362448390937,0.16621898482521322,0.16887261622057373,False,True,True,"[0.05385, 0.04131, 0.04125]",[],3301,200,8,6,32,4,13.7,cuda
delay,s3168,4,heat,softplus,0.5,3168,0.1685825368756568,0.2141897899382493,0.16550443651794922,0.16887261622057373,True,True,True,"[0.05399, 0.0413, 0.04105]","[1.0696, 0.1981, 0.0585, 0.2131]",3301,200,8,6,32,4,35.0,cuda
delay,s3168,4,qw,softplus,0.5,3168,0.16893171585960276,0.22386535252524253,0.16619639547387105,0.16887261622057373,False,True,True,"[0.05397, 0.04131, 0.04124]","[0.7285, 0.1859, 0.1841, 0.1842]",3301,200,8,6,32,4,68.3,cuda
delay,s3168,5,gcn,softplus,0.5,3168,0.17625450472258655,0.23022451084397133,0.16952850874124603,0.17610110356471453,False,True,True,"[0.06175, 0.04259, 0.04255]",[],3301,200,8,6,32,4,13.9,cuda
delay,s3168,5,heat,softplus,0.5,3168,0.1762792733562103,0.23025462146455677,0.16955642413824645,0.17610110356471453,False,True,True,"[0.06187, 0.04259, 0.04256]","[0.5412, 0.0746, 0.0746, 0.0745]",3301,200,8,6,32,4,34.5,cuda
delay,s3168,5,qw,softplus,0.5,3168,0.1762502964929288,0.23022428001721726,0.1695243002238817,0.17610110356471453,False,True,True,"[0.06174, 0.04259, 0.04255]","[0.6425, 0.1397, 0.1401, 0.1395]",3301,200,8,6,32,4,69.0,cuda
delay,s3168,6,gcn,softplus,0.5,3168,0.17001730157944342,0.22448455446406157,0.1683505998615036,0.16982241262550865,False,True,True,"[0.05531, 0.04222, 0.04217]",[],3301,200,8,6,32,4,13.9,cuda
