task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device
hops,s3168,5,qw,relu,0.5,3168,0.17495959216998483,0.24462234373327144,0.17495959456257448,0.17751313254600923,True,True,True,"[0.06764, 0.04523, 0.04439]","[1.4931, 0.8041, 1.0475]",612,200,8,6,16,3,43.9,cuda
hops,s3168,6,gcn,relu,0.5,3168,0.17727967932105362,0.2447478112425587,0.17727967932105365,0.17751313199411436,True,True,True,"[0.075, 0.04559, 0.0455]",[],612,200,8,6,16,3,35.1,cuda
hops,s3168,6,heat,relu,0.5,3168,0.1772494506755662,0.2447222226918853,0.17724944735322185,0.17751313199411436,True,True,True,"[0.075, 0.04558, 0.04548]","[1.1059, -0.093, -0.1516]",612,200,8,6,16,3,22.7,cuda
hops,s3168,6,qw,relu,0.5,3168,0.1772545146903255,0.2447277919591203,0.17725451229930375,0.17751313199411436,True,True,True,"[0.075, 0.04558, 0.04549]","[0.7326, 0.6083, -0.02]",612,200,8,6,16,3,41.2,cuda
hops,s3168,7,gcn,relu,0.5,3168,0.17732843548304053,0.24479272019359835,0.17732843549597554,0.17751313254600923,True,True,True,"[0.08722, 0.04562, 0.04554]",[],612,200,8,6,16,3,34.5,cuda
hops,s3168,7,heat,relu,0.5,3168,0.17731704214205246,0.2447786365494009,0.17731703815257382,0.17751313254600923,True,True,True,"[0.08725, 0.04562, 0.04553]","[0.9374, -0.1496, -0.1511]",612,200,8,6,16,3,22.6,cuda
hops,s3168,7,qw,relu,0.5,3168,0.17731789930218747,0.24478354889835577,0.1773178978856051,0.17751313254600923,True,True,True,"[0.08722, 0.04562, 0.04553]","[0.717, -0.0053, -0.0081]",612,200,8,6,16,3,41.3,cuda
hops,s3168,8,gcn,relu,0.5,3168,0.17730185272711443,0.24474987267651382,0.1773018527345619,0.17751313199411436,True,True,True,"[0.07874, 0.04558, 0.04551]",[],612,200,8,6,16,3,34.0,cuda
hops,s3168,8,heat,relu,0.5,3168,0.17724988646868,0.24470541038258084,0.17724988817453685,0.17751313199411436,True,True,True,"[0.07873, 0.04557, 0.04548]","[0.894, -0.0955, -0.0448]",612,200,8,6,16,3,22.6,cuda
hops,s3168,8,qw,relu,0.5,3168,0.17628144344741395,0.24376130661296003,0.17628144366652565,0.17751313199411436,True,True,True,"[0.07873, 0.04557, 0.04517]","[0.8666, 0.6318, 1.149]",612,200,8,6,16,3,41.7,cuda
hops,s3168,9,gcn,relu,0.5,3168,0.17724229574755387,0.24475129709680557,0.17724229544024878,0.17751313199411436,True,True,True,"[0.0669, 0.0456, 0.04549]",[],612,200,8,6,16,3,33.7,cuda
hops,s3168,9,heat,relu,0.5,3168,0.17723711347050639,0.2447430609865344,0.17723711217151522,0.17751313199411436,True,True,True,"[0.0669, 0.0456, 0.04548]","[0.5422, 0.2144, 0.2144]",612,200,8,6,16,3,22.7,cuda
hops,s3168,9,qw,relu,0.5,3168,0.17723913733166977,0.24474515822119455,0.17723913739595298,0.17751313199411436,True,True,True,"[0.0669, 0.0456, 0.04548]","[0.6468, 0.4849, 0.4902]",612,200,8,6,16,3,41.5,cuda
delay,s3168,0,gcn,relu,0.5,3168,0.17201642069335701,0.2414290543462785,0.1702915597974553,0.17132890445224533,False,True,True,"[0.06277, 0.04258, 0.04241]",[],612,200,8,6,16,3,12.6,cuda
delay,s3168,0,heat,relu,0.5,3168,0.17065225534075604,0.22766312608817382,0.1687996632785823,0.17132890445224533,True,True,True,"[0.06276, 0.04257, 0.0424]","[0.5283, -0.1395, -0.1393]",612,200,8,6,16,3,23.9,cuda
delay,s3168,0,qw,relu,0.5,3168,0.1709646270078292,0.22886325733908972,0.16912044117472963,0.17132890445224533,True,True,True,"[0.06277, 0.04256, 0.04231]","[0.5722, -0.0647, -0.0468]",612,200,8,6,16,3,42.1,cuda
delay,s3168,1,gcn,relu,0.5,3168,0.16762308087303798,0.24486772975419516,0.17243621875435694,0.16584156552513496,False,True,True,"[0.07149, 0.04389, 0.04322]",[],612,200,8,6,16,3,12.8,cuda
delay,s3168,1,heat,relu,0.5,3168,0.16375051550333927,0.23835809589453896,0.16925377739652037,0.16584156552513496,True,True,True,"[0.07148, 0.04379, 0.04297]","[-0.1687, 2.8054, -0.143]",612,200,8,6,16,3,23.8,cuda
delay,s3168,1,qw,relu,0.5,3168,0.1612401483358027,0.22995663699115884,0.16763457166752865,0.16584156552513496,True,True,True,"[0.07148, 0.04381, 0.0423]","[-0.0973, 0.9402, 1.8156]",612,200,8,6,16,3,42.6,cuda
delay,s3168,2,gcn,relu,0.5,3168,0.1700987992767066,0.22738843124843008,0.16885032698330105,0.16977395215020782,False,True,True,"[0.07677, 0.04232, 0.04225]",[],612,200,8,6,16,3,12.7,cuda
